podCount,alpha,replicaCount,nodeCount,CCR,CTV,TCR,stageCount,MPEFT,MPEFTSLR,IPPTS,IPPTSSLR,HWS,HWSSLR
900,0.2,8,4,0.5,2.0,0.5,2,14701,5.723,14702,5.724,8593,3.106
900,0.2,8,4,0.5,2.0,0.5,4,28537,6.302,28420,6.276,19678,4.345
900,0.2,8,4,0.5,2.0,0.5,8,55199,5.725,42673,4.426,38428,3.986
900,0.2,8,4,0.5,2.0,0.5,16,95290,4.799,112415,5.586,77271,3.840
900,0.2,8,4,0.5,2.0,1.0,2,15627,6.084,15619,6.081,10824,4.214
900,0.2,8,4,0.5,2.0,1.0,4,30435,6.721,28564,3.386,20901,4.616
900,0.2,8,4,0.5,2.0,1.0,8,59413,6.163,45861,4.757,41618,4.317
900,0.2,8,4,0.5,2.0,1.0,16,119756,5.951,111833,5.557,82169,4.083
900,0.2,8,4,0.5,2.0,2.0,2,17546,6.831,17794,6.928,12117,4.717
900,0.2,8,4,0.5,2.0,2.0,4,34325,7.580,28727,6.344,23956,5.290
900,0.2,8,4,0.5,2.0,2.0,8,67344,6.985,62288,6.461,48535,4.701
900,0.2,8,4,0.5,2.0,2.0,16,134404,6.678,134506,6.683,94263,4.805
900,0.2,8,4,0.5,2.0,5.0,2,23732,9.239,19096,8.169,16806,6.543
900,0.2,8,4,0.5,2.0,5.0,4,46014,10.162,38744,8.556,32241,7.120
900,0.2,8,4,0.5,2.0,5.0,8,89479,9.281,74618,7.740,66902,6.939
900,0.2,8,4,0.5,2.0,5.0,16,182133,9.050,136600,6.788,125537,6.238
900,0.2,8,4,1.0,0.1,0.2,2,10669,3.368,10581,3.340,6157,1.944
900,0.2,8,4,1.0,0.1,0.2,4,21068,3.773,21149,3.787,12304,1.811
900,0.2,8,4,1.0,0.1,0.2,8,42016,3.534,41428,3.484,24093,2.026
900,0.2,8,4,1.0,0.1,0.2,16,83439,3.362,85186,3.414,47551,1.916
900,0.2,8,4,1.0,0.1,0.5,2,11805,3.727,11839,3.737,7078,2.234
900,0.2,8,4,1.0,0.1,0.5,4,23336,2.578,22693,3.780,13786,2.469
900,0.2,8,4,1.0,0.1,0.5,8,46946,3.949,46330,3.897,26726,2.248
900,0.2,8,4,1.0,0.1,0.5,16,93468,3.766,92552,3.729,54275,2.187
900,0.2,8,4,1.0,0.1,1.0,2,13884,4.383,13638,4.305,8568,2.705
900,0.2,8,4,1.0,0.1,1.0,4,27457,4.917,27579,4.939,16839,3.015
900,0.2,8,4,1.0,0.1,1.0,8,54770,4.607,54520,4.586,32199,2.511
900,0.2,8,4,1.0,0.1,1.0,16,109657,4.206,108406,4.368,65537,2.641
900,0.2,8,4,1.0,0.1,2.0,2,17797,5.618,17505,5.526,11850,3.741
900,0.2,8,4,1.0,0.1,2.0,4,35884,6.426,35586,6.373,21735,3.892
900,0.2,8,4,1.0,0.1,2.0,8,71089,5.979,70790,5.954,43292,3.641
900,0.2,8,4,1.0,0.1,2.0,16,141867,5.716,138669,5.587,85414,3.442
900,0.2,8,4,1.0,0.1,5.0,2,29797,9.407,29762,9.396,20138,6.357
900,0.2,8,4,1.0,0.1,5.0,4,60459,9.428,59365,10.631,37630,6.738
900,0.2,8,4,1.0,0.1,5.0,8,120462,10.132,120000,10.093,83780,7.047
900,0.2,8,4,1.0,0.1,5.0,16,239485,9.649,234511,9.449,146096,5.887
900,0.2,8,4,1.0,0.2,0.2,2,10636,3.419,10577,3.400,6264,2.014
900,0.2,8,4,1.0,0.2,0.2,4,21172,3.861,20514,3.741,12380,2.258
900,0.2,8,4,1.0,0.2,0.2,8,42315,3.625,42117,3.608,24313,2.083
900,0.2,8,4,1.0,0.2,0.2,16,85015,3.489,81205,3.332,48614,1.995
900,0.2,8,4,1.0,0.2,0.5,2,11767,3.783,11966,3.847,7199,2.314
900,0.2,8,4,1.0,0.2,0.5,4,22605,3.635,19306,3.521,14104,2.572
900,0.2,8,4,1.0,0.2,0.5,8,47128,4.037,46612,3.993,27766,2.378
900,0.2,8,4,1.0,0.2,0.5,16,94387,3.922,92846,3.699,56519,2.319
900,0.2,8,4,1.0,0.2,1.0,2,13830,4.446,13958,4.487,8679,2.790
900,0.2,8,4,1.0,0.2,1.0,4,27345,4.987,21616,3.942,17175,3.132
900,0.2,8,4,1.0,0.2,1.0,8,54635,4.680,54784,4.693,34349,2.895
900,0.2,8,4,1.0,0.2,1.0,16,108936,4.598,107753,4.422,66095,2.712
900,0.2,8,4,1.0,0.2,2.0,2,17939,5.767,17972,5.778,11703,3.763
900,0.2,8,4,1.0,0.2,2.0,4,34504,6.293,28723,5.238,22242,4.056
900,0.2,8,4,1.0,0.2,2.0,8,70063,6.001,70981,6.080,44496,3.811
900,0.2,8,4,1.0,0.2,2.0,16,141862,5.821,143956,5.550,89033,3.653
900,0.2,8,4,1.0,0.2,5.0,2,29861,9.600,30218,9.715,19930,6.408
900,0.2,8,4,1.0,0.2,5.0,4,58936,10.748,59968,8.835,37126,6.771
900,0.2,8,4,1.0,0.2,5.0,8,118387,10.141,117492,10.064,80893,6.929
900,0.2,8,4,1.0,0.2,5.0,16,238262,9.777,230862,9.473,141866,5.821
900,0.2,8,4,1.0,0.5,0.2,2,11193,3.707,11029,3.653,6603,2.187
900,0.2,8,4,1.0,0.5,0.2,4,22226,4.176,21501,4.039,12978,2.438
900,0.2,8,4,1.0,0.5,0.2,8,44089,3.890,43079,3.801,25434,2.244
900,0.2,8,4,1.0,0.5,0.2,16,87670,3.706,71565,3.025,51148,2.162
900,0.2,8,4,1.0,0.5,0.5,2,12375,4.098,12289,4.070,7566,2.506
900,0.2,8,4,1.0,0.5,0.5,4,24806,4.660,20069,3.770,14747,2.770
900,0.2,8,4,1.0,0.5,0.5,8,49018,4.325,48347,3.955,29866,2.384
