podCount,alpha,density,replicaCount,nodeCount,CCR,speedHete,MPEFT,MPEFTusage,IPPTS,IPPTSusage,CUSTOM,CUSTOMusage
100,0.5,0.4,4,8,5.0,0.5,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,5.0,0.5,265756,0.495,279569,0.482,253549,0.503
100,0.5,0.4,4,8,5.0,1.0,271399,0.860,276718,0.853,243804,0.903
100,0.5,0.4,4,8,5.0,1.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,5.0,1.0,309199,0.788,310247,0.815,276247,0.864
100,0.5,0.4,4,8,5.0,1.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,5.0,1.0,216274,0.469,207850,0.508,189003,0.511
100,0.5,0.4,4,8,5.0,1.0,176642,0.867,187329,0.839,172140,0.874
100,0.5,0.4,4,8,5.0,1.0,213777,0.573,220171,0.566,185141,0.570
100,0.5,0.4,4,8,5.0,1.0,201807,0.498,158321,0.800,133605,0.863
100,0.5,0.4,4,8,5.0,1.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,5.0,1.0,227346,0.482,246281,0.488,224438,0.498
100,0.5,0.4,4,8,5.0,2.0,228119,0.861,236379,0.848,205916,0.880
100,0.5,0.4,4,8,5.0,2.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,5.0,2.0,266597,0.817,286519,0.816,238378,0.838
100,0.5,0.4,4,8,5.0,2.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,5.0,2.0,166808,0.497,172759,0.484,162585,0.489
100,0.5,0.4,4,8,5.0,2.0,155570,0.864,158201,0.870,140570,0.801
100,0.5,0.4,4,8,5.0,2.0,171533,0.563,177557,0.574,141485,0.633
100,0.5,0.4,4,8,5.0,2.0,128219,0.796,122646,0.801,106672,0.908
100,0.5,0.4,4,8,5.0,2.0,0,0.000,0,0.000,0,0.000
100,0.5,0.4,4,8,5.0,2.0,191045,0.504,205748,0.477,178693,0.507
