podCount,alpha,replicaCount,nodeCount,CCR,speedHete,MPEFT,MPEFTusage,IPPTS,IPPTSusage,HWS-BJ,HWS-BJusage
500,0.8,4,4,10.0,2.0,283026,0.038,280049,0.037,254653,0.044
500,0.8,4,4,10.0,2.0,270357,0.034,273314,0.033,251220,0.036
500,0.8,4,4,10.0,2.0,213017,0.054,209875,0.056,187395,0.062
500,0.8,4,4,10.0,2.0,207630,0.052,199883,0.052,190451,0.055
500,0.8,4,4,10.0,2.0,195926,0.033,199821,0.032,176575,0.037
500,0.8,4,4,10.0,2.0,292814,0.021,295240,0.021,277566,0.022
500,0.8,4,4,10.0,2.0,232170,0.034,241110,0.032,198745,0.039
500,0.8,4,4,10.0,2.0,180231,0.049,181873,0.049,171164,0.052
500,0.8,4,4,10.0,2.0,171405,0.056,170403,0.054,166670,0.056
500,0.8,4,4,10.0,2.0,163550,0.040,161503,0.040,161338,0.040
500,0.8,4,4,20.0,0.1,731526,0.020,748664,0.020,700838,0.021
500,0.8,4,4,20.0,0.1,775921,0.018,776105,0.018,723973,0.019
500,0.8,4,4,20.0,0.1,646058,0.023,614559,0.024,553200,0.027
500,0.8,4,4,20.0,0.1,695106,0.024,677878,0.025,607192,0.027
500,0.8,4,4,20.0,0.1,489593,0.021,505413,0.019,458990,0.022
500,0.8,4,4,20.0,0.1,805183,0.014,808163,0.014,674093,0.016
500,0.8,4,4,20.0,0.1,601296,0.019,628953,0.018,586221,0.020
500,0.8,4,4,20.0,0.1,468506,0.027,449124,0.028,463532,0.027
500,0.8,4,4,20.0,0.1,562898,0.025,600014,0.024,531419,0.027
500,0.8,4,4,20.0,0.1,471524,0.022,459353,0.022,438236,0.024
500,0.8,4,4,20.0,0.5,659594,0.021,678506,0.019,617846,0.022
500,0.8,4,4,20.0,0.5,692167,0.018,674879,0.019,668478,0.019
500,0.8,4,4,20.0,0.5,590122,0.024,579299,0.024,516803,0.027
500,0.8,4,4,20.0,0.5,583314,0.025,619415,0.024,532069,0.028
500,0.8,4,4,20.0,0.5,460315,0.020,451050,0.020,435750,0.021
500,0.8,4,4,20.0,0.5,742595,0.013,742764,0.013,687596,0.014
500,0.8,4,4,20.0,0.5,586509,0.017,556599,0.018,532063,0.019
500,0.8,4,4,20.0,0.5,427776,0.028,437947,0.027,416818,0.028
500,0.8,4,4,20.0,0.5,504253,0.025,516409,0.024,460288,0.027
500,0.8,4,4,20.0,0.5,429786,0.021,419968,0.022,396545,0.022
500,0.8,4,4,20.0,1.0,630350,0.020,625408,0.020,567888,0.022
500,0.8,4,4,20.0,1.0,606227,0.018,604996,0.019,558560,0.021
500,0.8,4,4,20.0,1.0,523830,0.025,513744,0.026,442145,0.030
500,0.8,4,4,20.0,1.0,475909,0.027,477402,0.028,486568,0.027
500,0.8,4,4,20.0,1.0,438904,0.017,430838,0.019,415005,0.019
500,0.8,4,4,20.0,1.0,651586,0.012,677268,0.012,637158,0.013
500,0.8,4,4,20.0,1.0,499260,0.018,509740,0.017,459951,0.020
500,0.8,4,4,20.0,1.0,415018,0.026,394799,0.027,382137,0.028
500,0.8,4,4,20.0,1.0,452171,0.025,435603,0.026,428734,0.027
500,0.8,4,4,20.0,1.0,355467,0.023,396888,0.022,353539,0.022
500,0.8,4,4,20.0,2.0,528359,0.021,562979,0.020,551214,0.020
500,0.8,4,4,20.0,2.0,524829,0.017,516509,0.018,485413,0.019
500,0.8,4,4,20.0,2.0,407312,0.028,406633,0.029,368931,0.032
500,0.8,4,4,20.0,2.0,373874,0.028,404784,0.025,349538,0.030
500,0.8,4,4,20.0,2.0,399987,0.016,360962,0.018,335841,0.020
500,0.8,4,4,20.0,2.0,553054,0.011,567992,0.011,530713,0.012
500,0.8,4,4,20.0,2.0,442611,0.017,445192,0.017,394205,0.020
500,0.8,4,4,20.0,2.0,354803,0.025,339942,0.026,339245,0.027
500,0.8,4,4,20.0,2.0,343826,0.028,342233,0.027,331887,0.028
500,0.8,4,4,20.0,2.0,313725,0.021,330237,0.021,320619,0.021
500,0.8,4,8,0.1,0.1,17483,0.480,17536,0.485,15155,0.547
500,0.8,4,8,0.1,0.1,14736,0.492,14763,0.489,13382,0.542
500,0.8,4,8,0.1,0.1,11054,0.626,11329,0.617,9472,0.727
500,0.8,4,8,0.1,0.1,10418,0.714,10599,0.712,9624,0.758
500,0.8,4,8,0.1,0.1,10756,0.616,10539,0.626,9755,0.667
500,0.8,4,8,0.1,0.1,14779,0.488,14888,0.487,12554,0.578
500,0.8,4,8,0.1,0.1,10116,0.653,10219,0.646,9094,0.720
500,0.8,4,8,0.1,0.1,10634,0.646,10730,0.642,9115,0.738
500,0.8,4,8,0.1,0.1,10341,0.723,10159,0.733,9566,0.774
500,0.8,4,8,0.1,0.1,10077,0.592,10239,0.588,8850,0.675
500,0.8,4,8,0.1,0.5,16342,0.481,16541,0.481,13177,0.561
500,0.8,4,8,0.1,0.5,13181,0.489,13004,0.492,11492,0.550
500,0.8,4,8,0.1,0.5,10067,0.633,10140,0.630,9005,0.696
500,0.8,4,8,0.1,0.5,9395,0.705,9464,0.704,8504,0.773
500,0.8,4,8,0.1,0.5,9696,0.606,9629,0.615,8390,0.703
500,0.8,4,8,0.1,0.5,13251,0.499,13228,0.488,10477,0.600
500,0.8,4,8,0.1,0.5,9086,0.657,9976,0.639,8477,0.690
500,0.8,4,8,0.1,0.5,9601,0.658,9805,0.641,8222,0.753
500,0.8,4,8,0.1,0.5,9266,0.713,9147,0.723,7830,0.838
500,0.8,4,8,0.1,0.5,9124,0.587,9122,0.589,7961,0.662
500,0.8,4,8,0.1,1.0,15042,0.482,14830,0.493,12734,0.548
500,0.8,4,8,0.1,1.0,11634,0.490,11568,0.494,10499,0.535
500,0.8,4,8,0.1,1.0,8930,0.639,9345,0.620,8434,0.676
500,0.8,4,8,0.1,1.0,8440,0.687,8259,0.705,7754,0.743
500,0.8,4,8,0.1,1.0,8570,0.611,8486,0.617,7776,0.667
500,0.8,4,8,0.1,1.0,11636,0.490,11681,0.492,10272,0.539
500,0.8,4,8,0.1,1.0,8310,0.636,8211,0.655,7249,0.709
500,0.8,4,8,0.1,1.0,8713,0.643,8668,0.656,7772,0.715
500,0.8,4,8,0.1,1.0,8043,0.723,8160,0.714,7236,0.806
500,0.8,4,8,0.1,1.0,8025,0.586,8043,0.595,6773,0.686
500,0.8,4,8,0.1,2.0,12883,0.484,13268,0.491,10403,0.599
500,0.8,4,8,0.1,2.0,9904,0.494,9440,0.490,8173,0.556
500,0.8,4,8,0.1,2.0,7921,0.620,8189,0.602,7064,0.673
