podCount,alpha,density,replicaCount,nodeCount,CCR,speedHete,MPEFT,MPEFTusage,IPPTS,IPPTSusage,CUSTOM,CUSTOMusage
100,0.8,0.4,6,8,5.0,0.1,177915,0.805,210059,0.700,172653,0.885
100,0.8,0.4,6,8,5.0,0.1,527214,0.444,609795,0.444,545934,0.444
100,0.8,0.4,6,8,5.0,0.1,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,8,5.0,0.1,188179,0.925,189703,0.912,167586,1.026
100,0.8,0.4,6,8,5.0,0.1,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,8,5.0,0.1,617487,0.667,649259,0.667,570394,0.667
100,0.8,0.4,6,8,5.0,0.1,507633,0.444,528236,0.444,475886,0.444
100,0.8,0.4,6,8,5.0,0.1,561705,0.381,582948,0.381,527635,0.381
100,0.8,0.4,6,8,5.0,0.5,214535,0.898,216211,0.956,184056,1.057
100,0.8,0.4,6,8,5.0,0.5,571135,0.381,572585,0.381,536699,0.381
100,0.8,0.4,6,8,5.0,0.5,183393,0.758,177113,0.803,146077,0.857
100,0.8,0.4,6,8,5.0,0.5,527548,0.444,517382,0.444,486907,0.444
100,0.8,0.4,6,8,5.0,0.5,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,8,5.0,0.5,172324,0.888,167047,0.910,143962,1.023
100,0.8,0.4,6,8,5.0,0.5,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,8,5.0,0.5,553156,0.667,592959,0.667,521137,0.667
100,0.8,0.4,6,8,5.0,0.5,454269,0.444,475534,0.444,477326,0.444
100,0.8,0.4,6,8,5.0,0.5,506844,0.381,522148,0.381,456999,0.381
100,0.8,0.4,6,8,5.0,1.0,207845,0.908,181700,0.987,172422,1.013
100,0.8,0.4,6,8,5.0,1.0,473266,0.381,532923,0.381,487839,0.381
100,0.8,0.4,6,8,5.0,1.0,159281,0.770,182848,0.686,131830,0.883
100,0.8,0.4,6,8,5.0,1.0,449875,0.444,439019,0.444,412083,0.444
100,0.8,0.4,6,8,5.0,1.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,8,5.0,1.0,140245,0.942,149260,0.891,117267,1.116
100,0.8,0.4,6,8,5.0,1.0,162234,0.754,0,0.000,0,0.000
100,0.8,0.4,6,8,5.0,1.0,471870,0.667,530847,0.667,448704,0.667
100,0.8,0.4,6,8,5.0,1.0,467663,0.444,490344,0.444,360880,0.444
100,0.8,0.4,6,8,5.0,1.0,425921,0.381,531733,0.381,373311,0.381
100,0.8,0.4,6,8,5.0,2.0,184379,0.879,169070,0.954,146011,1.014
100,0.8,0.4,6,8,5.0,2.0,420621,0.381,479176,0.381,338010,0.381
100,0.8,0.4,6,8,5.0,2.0,138550,0.756,134962,0.850,116275,0.881
100,0.8,0.4,6,8,5.0,2.0,360885,0.444,366080,0.444,321525,0.444
100,0.8,0.4,6,8,5.0,2.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,8,5.0,2.0,116529,0.896,117301,0.889,101204,1.021
100,0.8,0.4,6,8,5.0,2.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,8,5.0,2.0,416688,0.667,483713,0.667,364821,0.667
100,0.8,0.4,6,8,5.0,2.0,309066,0.444,351807,0.444,285886,0.444
100,0.8,0.4,6,8,5.0,2.0,348673,0.381,392525,0.381,288868,0.381
100,0.8,0.4,6,8,10.0,0.1,241114,0.936,238911,0.946,235962,0.932
100,0.8,0.4,6,8,10.0,0.1,192572,0.668,619330,0.381,551793,0.381
100,0.8,0.4,6,8,10.0,0.1,206364,0.747,211678,0.741,148522,0.976
100,0.8,0.4,6,8,10.0,0.1,594645,0.444,613237,0.444,553441,0.444
100,0.8,0.4,6,8,10.0,0.1,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,8,10.0,0.1,188179,0.925,191197,0.924,189757,0.962
100,0.8,0.4,6,8,10.0,0.1,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,8,10.0,0.1,603801,0.667,650876,0.667,640107,0.667
100,0.8,0.4,6,8,10.0,0.1,608440,0.444,528236,0.444,474255,0.444
100,0.8,0.4,6,8,10.0,0.1,546194,0.381,568948,0.381,500611,0.381
100,0.8,0.4,6,8,10.0,0.5,212450,0.968,216211,0.956,210172,0.922
100,0.8,0.4,6,8,10.0,0.5,533932,0.381,553722,0.381,471174,0.381
100,0.8,0.4,6,8,10.0,0.5,160849,0.817,159817,0.814,170540,0.806
100,0.8,0.4,6,8,10.0,0.5,527548,0.444,550426,0.444,472328,0.444
100,0.8,0.4,6,8,10.0,0.5,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,8,10.0,0.5,168157,0.962,167047,0.910,143962,1.023
100,0.8,0.4,6,8,10.0,0.5,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,8,10.0,0.5,554851,0.667,610347,0.667,509403,0.667
100,0.8,0.4,6,8,10.0,0.5,454269,0.444,475534,0.444,415919,0.444
100,0.8,0.4,6,8,10.0,0.5,485485,0.381,522148,0.381,433599,0.381
100,0.8,0.4,6,8,10.0,1.0,207845,0.908,206513,0.923,169359,1.056
100,0.8,0.4,6,8,10.0,1.0,473266,0.381,555270,0.381,446413,0.381
100,0.8,0.4,6,8,10.0,1.0,148707,0.822,141371,0.786,132010,0.920
100,0.8,0.4,6,8,10.0,1.0,409997,0.444,507030,0.444,417814,0.444
100,0.8,0.4,6,8,10.0,1.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,8,10.0,1.0,140245,0.942,148441,0.897,117267,1.116
100,0.8,0.4,6,8,10.0,1.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,8,10.0,1.0,494209,0.667,530847,0.667,448661,0.667
100,0.8,0.4,6,8,10.0,1.0,474050,0.444,420463,0.444,410792,0.444
100,0.8,0.4,6,8,10.0,1.0,425921,0.381,462674,0.381,371507,0.381
100,0.8,0.4,6,8,10.0,2.0,184379,0.879,169070,0.954,117767,0.986
100,0.8,0.4,6,8,10.0,2.0,392238,0.381,456470,0.381,330492,0.381
100,0.8,0.4,6,8,10.0,2.0,138550,0.756,137394,0.797,111661,0.903
100,0.8,0.4,6,8,10.0,2.0,360885,0.444,390586,0.444,320913,0.444
100,0.8,0.4,6,8,10.0,2.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,8,10.0,2.0,116529,0.896,117301,0.889,101204,1.021
100,0.8,0.4,6,8,10.0,2.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,8,10.0,2.0,416688,0.667,471566,0.667,364773,0.667
100,0.8,0.4,6,8,10.0,2.0,325214,0.444,396095,0.444,285779,0.444
100,0.8,0.4,6,8,10.0,2.0,348673,0.381,383566,0.381,288868,0.381
100,0.8,0.4,6,16,0.5,0.1,165460,0.687,171663,0.691,143863,0.751
100,0.8,0.4,6,16,0.5,0.1,318675,0.376,319560,0.385,280521,0.398
100,0.8,0.4,6,16,0.5,0.1,98698,0.788,112022,0.712,96575,0.790
100,0.8,0.4,6,16,0.5,0.1,272421,0.470,293422,0.446,261298,0.449
100,0.8,0.4,6,16,0.5,0.1,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,0.5,0.1,130820,0.760,131601,0.764,104604,0.962
100,0.8,0.4,6,16,0.5,0.1,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,0.5,0.1,306455,0.680,328755,0.688,290245,0.737
100,0.8,0.4,6,16,0.5,0.1,311857,0.467,311187,0.461,289205,0.472
100,0.8,0.4,6,16,0.5,0.1,300934,0.381,322802,0.398,269812,0.394
100,0.8,0.4,6,16,0.5,0.5,147170,0.714,139794,0.753,121594,0.810
100,0.8,0.4,6,16,0.5,0.5,316324,0.373,291337,0.389,239867,0.391
100,0.8,0.4,6,16,0.5,0.5,91099,0.792,94365,0.777,89063,0.764
100,0.8,0.4,6,16,0.5,0.5,239193,0.469,268762,0.454,230254,0.445
100,0.8,0.4,6,16,0.5,0.5,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,0.5,0.5,118659,0.745,117044,0.765,92940,0.915
100,0.8,0.4,6,16,0.5,0.5,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,0.5,0.5,292947,0.681,272875,0.703,225370,0.694
100,0.8,0.4,6,16,0.5,0.5,283522,0.457,299646,0.450,219645,0.513
100,0.8,0.4,6,16,0.5,0.5,256667,0.386,287019,0.376,218224,0.432
100,0.8,0.4,6,16,0.5,1.0,131766,0.708,116406,0.802,126446,0.676
100,0.8,0.4,6,16,0.5,1.0,246383,0.395,265099,0.387,224487,0.388
100,0.8,0.4,6,16,0.5,1.0,85086,0.726,86249,0.769,81969,0.726
100,0.8,0.4,6,16,0.5,1.0,215609,0.447,219720,0.454,194983,0.461
100,0.8,0.4,6,16,0.5,1.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,0.5,1.0,101814,0.758,108743,0.736,78061,0.955
100,0.8,0.4,6,16,0.5,1.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,0.5,1.0,251023,0.683,283499,0.662,220774,0.713
100,0.8,0.4,6,16,0.5,1.0,233214,0.468,262253,0.467,218159,0.478
100,0.8,0.4,6,16,0.5,1.0,221701,0.398,255381,0.377,196821,0.391
100,0.8,0.4,6,16,0.5,2.0,94185,0.795,109950,0.716,108992,0.669
100,0.8,0.4,6,16,0.5,2.0,199092,0.399,224015,0.384,175234,0.391
100,0.8,0.4,6,16,0.5,2.0,71260,0.745,85532,0.665,73628,0.649
100,0.8,0.4,6,16,0.5,2.0,201256,0.430,176956,0.455,156542,0.461
100,0.8,0.4,6,16,0.5,2.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,0.5,2.0,81769,0.778,88870,0.730,70870,0.960
100,0.8,0.4,6,16,0.5,2.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,0.5,2.0,208705,0.680,236787,0.668,179441,0.723
100,0.8,0.4,6,16,0.5,2.0,199518,0.460,219860,0.465,178678,0.467
100,0.8,0.4,6,16,0.5,2.0,203354,0.351,199288,0.380,160430,0.403
100,0.8,0.4,6,16,1.0,0.1,165460,0.687,171663,0.691,139056,0.789
100,0.8,0.4,6,16,1.0,0.1,336234,0.384,318975,0.383,280906,0.401
100,0.8,0.4,6,16,1.0,0.1,98698,0.788,115372,0.686,96344,0.774
100,0.8,0.4,6,16,1.0,0.1,272421,0.470,294749,0.445,266866,0.457
100,0.8,0.4,6,16,1.0,0.1,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,1.0,0.1,130820,0.760,131601,0.764,123040,0.792
100,0.8,0.4,6,16,1.0,0.1,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,1.0,0.1,325708,0.679,321499,0.696,302882,0.679
100,0.8,0.4,6,16,1.0,0.1,311857,0.467,333137,0.457,295417,0.462
100,0.8,0.4,6,16,1.0,0.1,300934,0.381,299264,0.398,265136,0.410
100,0.8,0.4,6,16,1.0,0.5,147170,0.714,145970,0.734,120855,0.792
100,0.8,0.4,6,16,1.0,0.5,286930,0.381,291337,0.389,235845,0.394
100,0.8,0.4,6,16,1.0,0.5,91099,0.792,95516,0.788,90802,0.744
100,0.8,0.4,6,16,1.0,0.5,237942,0.469,254489,0.452,237056,0.454
100,0.8,0.4,6,16,1.0,0.5,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,1.0,0.5,120658,0.731,117044,0.765,106633,0.812
100,0.8,0.4,6,16,1.0,0.5,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,1.0,0.5,292947,0.681,262953,0.684,265892,0.677
100,0.8,0.4,6,16,1.0,0.5,283522,0.457,299646,0.450,264800,0.452
100,0.8,0.4,6,16,1.0,0.5,259709,0.395,287019,0.376,255884,0.386
100,0.8,0.4,6,16,1.0,1.0,123238,0.724,116212,0.809,127884,0.665
100,0.8,0.4,6,16,1.0,1.0,256319,0.387,265099,0.387,227831,0.392
100,0.8,0.4,6,16,1.0,1.0,72852,0.824,86249,0.769,81969,0.726
100,0.8,0.4,6,16,1.0,1.0,215609,0.447,219720,0.454,199554,0.461
100,0.8,0.4,6,16,1.0,1.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,1.0,1.0,106772,0.726,108743,0.736,97887,0.780
100,0.8,0.4,6,16,1.0,1.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,1.0,1.0,251192,0.687,286900,0.687,225471,0.715
100,0.8,0.4,6,16,1.0,1.0,248506,0.465,253999,0.466,223498,0.485
100,0.8,0.4,6,16,1.0,1.0,221701,0.398,255381,0.377,188811,0.441
100,0.8,0.4,6,16,1.0,2.0,98834,0.747,113491,0.714,77943,0.902
100,0.8,0.4,6,16,1.0,2.0,209615,0.382,224015,0.384,174967,0.429
100,0.8,0.4,6,16,1.0,2.0,71260,0.745,85532,0.665,73628,0.649
100,0.8,0.4,6,16,1.0,2.0,170707,0.449,176956,0.455,158278,0.461
100,0.8,0.4,6,16,1.0,2.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,1.0,2.0,81769,0.778,88870,0.730,75811,0.808
100,0.8,0.4,6,16,1.0,2.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,1.0,2.0,206436,0.685,236787,0.668,179636,0.745
100,0.8,0.4,6,16,1.0,2.0,199518,0.460,219860,0.465,174454,0.494
100,0.8,0.4,6,16,1.0,2.0,203354,0.351,213186,0.375,153652,0.441
100,0.8,0.4,6,16,5.0,0.1,165460,0.687,171663,0.691,128614,0.844
100,0.8,0.4,6,16,5.0,0.1,137838,0.551,318975,0.383,290747,0.384
100,0.8,0.4,6,16,5.0,0.1,98698,0.788,112022,0.712,97434,0.781
100,0.8,0.4,6,16,5.0,0.1,272421,0.470,294749,0.445,268112,0.448
100,0.8,0.4,6,16,5.0,0.1,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,5.0,0.1,130820,0.760,131601,0.764,121242,0.793
100,0.8,0.4,6,16,5.0,0.1,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,5.0,0.1,325708,0.679,321499,0.696,302882,0.679
100,0.8,0.4,6,16,5.0,0.1,311857,0.467,308316,0.453,286634,0.483
100,0.8,0.4,6,16,5.0,0.1,327699,0.376,326080,0.392,260534,0.417
100,0.8,0.4,6,16,5.0,0.5,147170,0.714,139794,0.753,119679,0.811
100,0.8,0.4,6,16,5.0,0.5,286930,0.381,291337,0.389,250021,0.395
100,0.8,0.4,6,16,5.0,0.5,91099,0.792,94365,0.777,89491,0.750
100,0.8,0.4,6,16,5.0,0.5,239193,0.469,254489,0.452,236611,0.459
100,0.8,0.4,6,16,5.0,0.5,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,5.0,0.5,118659,0.745,117044,0.765,92940,0.912
100,0.8,0.4,6,16,5.0,0.5,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,5.0,0.5,292947,0.681,303035,0.683,261361,0.692
100,0.8,0.4,6,16,5.0,0.5,283522,0.457,299646,0.450,238311,0.504
100,0.8,0.4,6,16,5.0,0.5,256667,0.386,287019,0.376,218190,0.438
100,0.8,0.4,6,16,5.0,1.0,131766,0.708,116212,0.809,112632,0.770
100,0.8,0.4,6,16,5.0,1.0,256319,0.387,244528,0.385,224709,0.387
100,0.8,0.4,6,16,5.0,1.0,81884,0.781,95666,0.684,86055,0.689
100,0.8,0.4,6,16,5.0,1.0,215609,0.447,219720,0.454,196662,0.457
100,0.8,0.4,6,16,5.0,1.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,5.0,1.0,106772,0.726,108743,0.736,84258,0.913
100,0.8,0.4,6,16,5.0,1.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,5.0,1.0,251192,0.687,283499,0.662,225471,0.706
100,0.8,0.4,6,16,5.0,1.0,250246,0.462,261812,0.448,217499,0.477
100,0.8,0.4,6,16,5.0,1.0,253215,0.365,236587,0.395,192733,0.432
100,0.8,0.4,6,16,5.0,2.0,100596,0.754,118546,0.706,89648,0.784
100,0.8,0.4,6,16,5.0,2.0,209615,0.382,221446,0.380,179206,0.415
100,0.8,0.4,6,16,5.0,2.0,71260,0.745,85532,0.665,82100,0.588
100,0.8,0.4,6,16,5.0,2.0,170707,0.449,176956,0.455,155626,0.445
100,0.8,0.4,6,16,5.0,2.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,5.0,2.0,81769,0.778,88870,0.730,75950,0.823
100,0.8,0.4,6,16,5.0,2.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,5.0,2.0,208705,0.680,242481,0.694,175408,0.763
100,0.8,0.4,6,16,5.0,2.0,199518,0.460,219860,0.465,178728,0.466
100,0.8,0.4,6,16,5.0,2.0,203354,0.351,213186,0.375,150506,0.437
100,0.8,0.4,6,16,10.0,0.1,158641,0.693,171663,0.691,128182,0.842
100,0.8,0.4,6,16,10.0,0.1,318675,0.376,318975,0.383,290747,0.384
100,0.8,0.4,6,16,10.0,0.1,98698,0.788,112022,0.712,102504,0.743
100,0.8,0.4,6,16,10.0,0.1,272421,0.470,265625,0.455,267861,0.443
100,0.8,0.4,6,16,10.0,0.1,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,10.0,0.1,130820,0.760,131601,0.764,122528,0.794
100,0.8,0.4,6,16,10.0,0.1,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,10.0,0.1,325708,0.679,317376,0.659,299340,0.682
100,0.8,0.4,6,16,10.0,0.1,311857,0.467,323491,0.455,271219,0.507
100,0.8,0.4,6,16,10.0,0.1,300934,0.381,299264,0.398,243873,0.420
100,0.8,0.4,6,16,10.0,0.5,147170,0.714,139794,0.753,119679,0.811
100,0.8,0.4,6,16,10.0,0.5,302466,0.403,291337,0.389,249525,0.396
100,0.8,0.4,6,16,10.0,0.5,91099,0.792,94365,0.777,94362,0.720
100,0.8,0.4,6,16,10.0,0.5,239193,0.469,258409,0.462,224636,0.449
100,0.8,0.4,6,16,10.0,0.5,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,10.0,0.5,118659,0.745,117044,0.765,93212,0.905
100,0.8,0.4,6,16,10.0,0.5,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,10.0,0.5,292947,0.681,318451,0.704,257864,0.694
100,0.8,0.4,6,16,10.0,0.5,283522,0.457,299646,0.450,260057,0.469
100,0.8,0.4,6,16,10.0,0.5,256667,0.386,287019,0.376,214174,0.436
100,0.8,0.4,6,16,10.0,1.0,131766,0.708,116212,0.809,112632,0.770
100,0.8,0.4,6,16,10.0,1.0,256319,0.387,265099,0.387,224062,0.388
100,0.8,0.4,6,16,10.0,1.0,81884,0.781,86249,0.769,67565,0.800
100,0.8,0.4,6,16,10.0,1.0,215609,0.447,219720,0.454,188890,0.456
100,0.8,0.4,6,16,10.0,1.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,10.0,1.0,94190,0.793,116064,0.707,94918,0.764
100,0.8,0.4,6,16,10.0,1.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,10.0,1.0,251192,0.687,283499,0.662,212830,0.742
100,0.8,0.4,6,16,10.0,1.0,248506,0.465,262253,0.467,225366,0.458
100,0.8,0.4,6,16,10.0,1.0,221701,0.398,255381,0.377,197799,0.402
100,0.8,0.4,6,16,10.0,2.0,100596,0.754,113491,0.714,89648,0.793
100,0.8,0.4,6,16,10.0,2.0,205497,0.387,224015,0.384,177545,0.387
100,0.8,0.4,6,16,10.0,2.0,71260,0.745,85532,0.665,82100,0.588
100,0.8,0.4,6,16,10.0,2.0,170707,0.449,176956,0.455,153918,0.444
100,0.8,0.4,6,16,10.0,2.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,10.0,2.0,92873,0.712,88870,0.730,64482,0.964
100,0.8,0.4,6,16,10.0,2.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,16,10.0,2.0,208705,0.680,244736,0.665,171000,0.696
100,0.8,0.4,6,16,10.0,2.0,199518,0.460,219860,0.465,175799,0.473
100,0.8,0.4,6,16,10.0,2.0,203884,0.356,213186,0.375,146114,0.443
100,0.8,0.4,6,32,0.5,0.1,93096,0.651,90388,0.676,84725,0.666
100,0.8,0.4,6,32,0.5,0.1,151564,0.415,159340,0.391,112748,0.549
100,0.8,0.4,6,32,0.5,0.1,89415,0.434,88830,0.460,77817,0.439
100,0.8,0.4,6,32,0.5,0.1,140485,0.477,145242,0.467,117218,0.567
100,0.8,0.4,6,32,0.5,0.1,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,32,0.5,0.1,78695,0.708,82921,0.692,84214,0.611
100,0.8,0.4,6,32,0.5,0.1,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,32,0.5,0.1,136783,0.790,134281,0.813,129147,0.813
100,0.8,0.4,6,32,0.5,0.1,136666,0.540,135270,0.522,131737,0.507
100,0.8,0.4,6,32,0.5,0.1,127413,0.454,140802,0.433,114149,0.507
100,0.8,0.4,6,32,0.5,0.5,84470,0.543,83016,0.669,81501,0.639
100,0.8,0.4,6,32,0.5,0.5,138570,0.407,146769,0.383,106236,0.507
100,0.8,0.4,6,32,0.5,0.5,83835,0.410,86512,0.432,72449,0.407
100,0.8,0.4,6,32,0.5,0.5,129251,0.463,118121,0.482,102953,0.564
100,0.8,0.4,6,32,0.5,0.5,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,32,0.5,0.5,79610,0.607,75330,0.669,69518,0.645
100,0.8,0.4,6,32,0.5,0.5,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,32,0.5,0.5,121350,0.786,122439,0.802,116739,0.793
100,0.8,0.4,6,32,0.5,0.5,114937,0.552,135361,0.468,120866,0.487
100,0.8,0.4,6,32,0.5,0.5,125878,0.423,120126,0.448,99825,0.511
100,0.8,0.4,6,32,0.5,1.0,75773,0.608,80825,0.620,62508,0.626
100,0.8,0.4,6,32,0.5,1.0,116468,0.425,130203,0.409,102956,0.465
100,0.8,0.4,6,32,0.5,1.0,70042,0.431,75147,0.440,64140,0.397
100,0.8,0.4,6,32,0.5,1.0,118358,0.436,118201,0.450,87399,0.572
100,0.8,0.4,6,32,0.5,1.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,32,0.5,1.0,66458,0.642,67374,0.652,63528,0.608
100,0.8,0.4,6,32,0.5,1.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,32,0.5,1.0,110496,0.761,109650,0.798,106685,0.769
100,0.8,0.4,6,32,0.5,1.0,110222,0.497,104377,0.532,100976,0.519
100,0.8,0.4,6,32,0.5,1.0,111653,0.421,104987,0.444,112608,0.372
100,0.8,0.4,6,32,0.5,2.0,61263,0.666,67445,0.621,64084,0.593
100,0.8,0.4,6,32,0.5,2.0,95672,0.425,113792,0.386,82275,0.482
100,0.8,0.4,6,32,0.5,2.0,73109,0.373,65245,0.424,52208,0.398
100,0.8,0.4,6,32,0.5,2.0,83376,0.502,100274,0.434,71791,0.541
100,0.8,0.4,6,32,0.5,2.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,32,0.5,2.0,50995,0.660,55752,0.636,54793,0.559
100,0.8,0.4,6,32,0.5,2.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,32,0.5,2.0,86486,0.796,91690,0.795,90042,0.714
100,0.8,0.4,6,32,0.5,2.0,84739,0.512,80099,0.540,73690,0.557
100,0.8,0.4,6,32,0.5,2.0,86749,0.429,92260,0.414,85893,0.390
100,0.8,0.4,6,32,1.0,0.1,93096,0.651,90388,0.676,91555,0.653
100,0.8,0.4,6,32,1.0,0.1,151564,0.415,159340,0.391,137636,0.437
100,0.8,0.4,6,32,1.0,0.1,89415,0.434,88830,0.460,80389,0.431
100,0.8,0.4,6,32,1.0,0.1,140485,0.477,145242,0.467,117464,0.566
100,0.8,0.4,6,32,1.0,0.1,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,32,1.0,0.1,78695,0.708,79892,0.708,81821,0.637
100,0.8,0.4,6,32,1.0,0.1,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,32,1.0,0.1,136783,0.790,134281,0.813,131532,0.818
100,0.8,0.4,6,32,1.0,0.1,130568,0.533,135270,0.522,136387,0.494
100,0.8,0.4,6,32,1.0,0.1,131933,0.462,140802,0.433,151965,0.368
100,0.8,0.4,6,32,1.0,0.5,78455,0.703,83016,0.669,78692,0.662
100,0.8,0.4,6,32,1.0,0.5,138570,0.407,146769,0.383,112173,0.529
100,0.8,0.4,6,32,1.0,0.5,88552,0.401,92558,0.408,73180,0.407
100,0.8,0.4,6,32,1.0,0.5,129251,0.463,134612,0.448,100966,0.574
100,0.8,0.4,6,32,1.0,0.5,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,32,1.0,0.5,79610,0.607,75330,0.669,73997,0.614
100,0.8,0.4,6,32,1.0,0.5,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,32,1.0,0.5,85847,0.600,122439,0.802,114996,0.804
100,0.8,0.4,6,32,1.0,0.5,114937,0.552,135361,0.468,120726,0.493
100,0.8,0.4,6,32,1.0,0.5,125878,0.423,120126,0.448,131032,0.376
100,0.8,0.4,6,32,1.0,1.0,73901,0.673,80825,0.620,71986,0.641
100,0.8,0.4,6,32,1.0,1.0,116468,0.425,146564,0.387,98002,0.509
100,0.8,0.4,6,32,1.0,1.0,70042,0.431,75147,0.440,61839,0.425
100,0.8,0.4,6,32,1.0,1.0,118358,0.436,118201,0.450,87107,0.582
100,0.8,0.4,6,32,1.0,1.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,32,1.0,1.0,66458,0.642,65565,0.625,66168,0.593
100,0.8,0.4,6,32,1.0,1.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,32,1.0,1.0,110496,0.761,109650,0.798,102854,0.797
100,0.8,0.4,6,32,1.0,1.0,110222,0.497,104377,0.532,104132,0.497
100,0.8,0.4,6,32,1.0,1.0,111653,0.421,104987,0.444,100174,0.467
100,0.8,0.4,6,32,1.0,2.0,64470,0.574,67445,0.621,61836,0.610
100,0.8,0.4,6,32,1.0,2.0,95672,0.425,113792,0.386,86229,0.483
100,0.8,0.4,6,32,1.0,2.0,64908,0.389,65245,0.424,50445,0.398
100,0.8,0.4,6,32,1.0,2.0,83376,0.502,100274,0.434,86906,0.468
100,0.8,0.4,6,32,1.0,2.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,32,1.0,2.0,62976,0.514,55752,0.636,52694,0.580
100,0.8,0.4,6,32,1.0,2.0,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,32,1.0,2.0,86486,0.796,91690,0.795,88537,0.761
100,0.8,0.4,6,32,1.0,2.0,84739,0.512,80099,0.540,84325,0.490
100,0.8,0.4,6,32,1.0,2.0,86749,0.429,92260,0.414,78930,0.434
100,0.8,0.4,6,32,5.0,0.1,93096,0.651,90388,0.676,85110,0.682
100,0.8,0.4,6,32,5.0,0.1,151564,0.415,159340,0.391,123328,0.500
100,0.8,0.4,6,32,5.0,0.1,89415,0.434,88830,0.460,71997,0.464
100,0.8,0.4,6,32,5.0,0.1,140485,0.477,145242,0.467,117350,0.551
100,0.8,0.4,6,32,5.0,0.1,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,32,5.0,0.1,78695,0.708,79892,0.708,81364,0.632
100,0.8,0.4,6,32,5.0,0.1,0,0.000,0,0.000,0,0.000
100,0.8,0.4,6,32,5.0,0.1,136783,0.790,134281,0.813,126469,0.835
100,0.8,0.4,6,32,5.0,0.1,130568,0.533,121570,0.533,129054,0.518
100,0.8,0.4,6,32,5.0,0.1,131933,0.462,140802,0.433,113256,0.512
